Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin
0,13,4,1,4,12,3,1,0,1,0,0.3399892066918512,6.6,0.4811974270163285,198,48,-4199,-3415,19.8,1514.0
0,56,1,1,2,1,4,0,0,0,0,0.387402667489014,7.0,0.690252350321623,258,69,1684,1773,25.8,1575.5
1,19,3,0,6,6,7,0,0,0,0,0.4295736643281166,7.0,0.6549562922645554,212,45,95,772,21.2,1630.2
0,38,1,0,2,7,3,0,0,0,0,0.23860920514994988,6.8,0.5504700643245918,173,48,-3453,-2582,17.3,1382.5
0,21,4,1,5,2,5,1,1,0,0,0.4621077788913731,7.0,0.7254659409533234,229,64,2432,1875,22.9,1672.4
1,15,4,1,9,2,11,0,0,0,0,0.5945570888906021,7.4,0.7682665347187861,248,51,2680,1700,24.8,1844.2
0,16,2,1,8,13,4,0,0,0,0,0.48400277542209535,7.2,0.6700478311067127,217,55,-4178,-1302,21.7,1700.8
1,20,1,0,5,3,4,1,1,0,0,0.44584072160974475,7.0,0.6792017153224476,249,52,897,806,24.9,1651.3
0,26,3,0,4,6,5,0,0,0,0,0.3719065607894535,7.0,0.6823354774863929,242,52,-1232,-1020,24.2,1555.4
1,12,1,0,5,9,5,0,0,0,0,0.3600339218256109,7.0,0.6138050470064323,215,40,-4112,-2493,21.5,1540.0
1,15,16,1,10,7,11,1,1,0,0,0.6415850743967312,7.0,0.6878607949859804,242,47,2514,1416,24.2,1905.2
0,16,5,1,6,12,8,1,1,0,0,0.40929766401973644,6.6,0.5390895596239486,198,36,-2088,-2153,19.8,1603.9
0,19,0,1,6,8,5,1,1,0,0,0.49055585536967083,7.0,0.6810984661058882,233,48,-414,-601,23.3,1709.3
0,53,5,0,4,11,3,0,0,0,0,0.36311772415388177,6.8,0.5579746000329869,207,44,-3368,-3384,20.7,1544.0
1,15,3,0,4,7,2,0,0,0,0,0.37136689538200607,6.8,0.6632855022266205,214,56,-539,723,21.4,1554.7
0,45,3,1,7,6,10,0,0,0,0,0.42749209775653385,6.8,0.5665512122711528,190,56,495,21,19.0,1627.5
1,13,1,1,7,5,9,1,1,0,0,0.5317246164520854,7.0,0.7344548903183242,204,64,1794,927,20.4,1762.7
0,60,3,0,7,4,10,1,1,0,0,0.45570888906021134,7.0,0.6640277090549233,221,51,1459,970,22.1,1664.1
1,17,5,0,6,1,12,1,1,0,0,0.4069848122735332,6.8,0.6190829622299191,194,51,685,333,19.4,1600.9
0,15,2,1,4,3,4,1,1,0,0,0.3299668491249711,6.8,0.5327395678706911,211,58,-782,-1431,21.1,1501.0
1,48,0,0,4,5,6,1,1,0,0,0.40390100994526257,7.0,0.723239320468415,195,72,-876,389,19.5,1596.9
0,15,1,1,2,3,6,0,0,0,0,0.32973556395035086,7.2,0.6078673923800099,232,56,-302,-646,23.2,1500.7
0,17,1,1,3,8,3,0,0,0,0,0.2901857990902784,6.4,0.40722414646214744,208,44,-4235,-4926,20.8,1449.4
1,16,3,0,6,6,4,1,0,1,0,0.4506977102767712,7.0,0.6804387267029522,220,36,-316,63,22.0,1657.6
0,12,1,0,7,10,8,0,0,0,0,0.45062061521856445,7.0,0.6948705261421738,204,42,-2362,79,20.4,1657.5
0,20,1,1,12,4,14,2,1,1,0,0.6637113561020739,7.2,0.813788553521359,225,66,3708,2901,22.5,1933.9
1,18,1,0,6,6,7,1,1,0,0,0.4541669878960758,7.0,0.7660399142338775,206,64,-258,569,20.6,1662.1
0,37,3,0,1,6,1,1,0,1,0,0.27584611826381933,6.8,0.6195777667821211,235,48,-2634,-1282,23.5,1430.8
0,16,0,1,6,11,5,0,0,0,0,0.3419165831470202,6.6,0.48878443015009065,188,31,-3709,-4015,18.8,1516.5
0,15,7,0,11,3,14,0,0,0,0,0.6186107470511141,7.6,0.8497443509813624,202,52,4074,3921,20.2,1875.4
0,152,4,0,7,6,6,1,1,0,0,0.4531647521393879,7.2,0.6895101434933201,233,60,-26,989,23.3,1660.8
0,44,1,1,7,4,6,1,1,0,0,0.4352016035772107,7.0,0.6538017483094177,172,62,143,713,17.2,1637.5
1,18,1,0,5,6,6,1,0,1,0,0.4052887209929844,7.0,0.648688767936665,207,44,-155,-47,20.7,1598.7
0,17,4,0,8,5,9,1,1,0,0,0.48546758152802416,7.4,0.7625762823684644,217,56,302,1420,21.7,1702.7
0,16,2,0,5,8,7,0,0,0,0,0.39742502505589383,6.4,0.5155863433943592,216,40,-1615,-1393,21.6,1588.5
0,16,1,1,3,2,1,1,1,0,0,0.4246395806028834,7.0,0.7113640112155698,241,60,1443,-453,24.1,1623.8
0,16,7,1,6,7,9,0,0,0,0,0.46627091203453863,7.2,0.6219693221177635,218,60,-1446,-965,21.8,1677.8
0,12,0,0,7,7,2,0,0,0,0,0.4836943951892684,7.2,0.7479795480785089,216,69,341,-352,21.6,1700.4
1,23,3,1,12,8,10,0,0,0,0,0.534885513838563,6.8,0.5721589971961075,184,40,-120,-393,18.4,1766.8
1,15,2,0,7,3,8,1,1,0,0,0.4362809343921056,7.0,0.6624608279729506,225,48,566,-528,22.5,1638.9
1,11,0,1,9,7,13,0,0,0,0,0.5028139696245472,6.4,0.4834240475012369,188,39,166,-1644,18.8,1725.2
1,20,3,1,7,6,12,1,1,0,1,0.5492251946650221,6.8,0.5390895596239486,195,44,-49,-1803,19.5,1785.4
0,15,3,0,4,8,6,0,0,0,0,0.36242386863002085,6.8,0.594672604321293,218,47,-2661,-3190,21.8,1543.1
0,14,1,1,2,5,2,0,0,0,0,0.3280394726698018,7.0,0.627742041893452,224,60,-1522,-1437,22.4,1498.5
1,17,2,1,2,3,4,0,0,0,0,0.4069077172153265,6.8,0.7072406399472208,237,83,1060,1708,23.7,1600.8
1,17,4,0,9,4,6,1,0,1,1,0.688690154961067,7.2,0.7384133267359393,247,48,4043,1803,24.7,1966.3
1,15,5,1,7,1,10,1,1,0,0,0.478143550998381,7.2,0.8118093353125514,235,55,2699,2575,23.5,1693.2
1,42,4,0,8,6,9,0,0,0,0,0.4853904864698172,7.2,0.7196107537522679,212,51,843,1776,21.2,1702.6
1,18,7,1,9,5,7,1,1,0,0,0.5452933466964768,7.4,0.8317664522513607,267,39,2193,2957,26.7,1780.3
1,26,5,1,5,3,5,1,1,0,0,0.374065222419243,7.0,0.7210951674088734,234,55,-18,788,23.4,1558.2
1,15,0,0,2,4,3,0,0,0,0,0.3143936473672039,6.8,0.5548408378690416,219,50,-1352,-2339,21.9,1480.8
0,16,1,1,7,9,8,1,1,0,0,0.4446072006784366,6.6,0.5656440705921161,207,44,-1736,-2692,20.7,1649.7
1,14,2,1,5,6,7,0,0,0,0,0.4450697710276771,7.0,0.6827478146132276,240,59,171,42,24.0,1650.3
0,14,1,1,4,6,5,0,0,0,0,0.3694395189268368,7.0,0.6726867887184561,220,52,-1711,-1406,22.0,1552.2
0,38,2,0,9,15,9,0,0,0,0,0.5119882815511526,6.8,0.5879102754412008,183,42,-2793,-3416,18.3,1737.1
0,128,3,1,8,7,8,1,1,0,0,0.538894456865315,7.2,0.7464951344219034,232,50,1549,1179,23.2,1772.0
1,14,0,1,8,5,7,1,1,0,0,0.5590162670572817,7.2,0.7533399307273626,245,64,2565,1634,24.5,1798.1
0,20,2,1,5,3,12,2,1,1,0,0.3468506668722534,6.8,0.5611908296222993,160,48,-174,-70,16.0,1522.9
0,73,2,1,5,7,5,1,0,1,0,0.43905635648754926,7.0,0.6948705261421738,201,62,-1029,754,20.1,1642.5
0,18,0,1,4,2,7,1,1,0,0,0.3901009945262509,6.8,0.5888174171202375,209,52,785,-350,20.9,1579.0
1,50,5,1,4,0,6,0,0,0,0,0.5095212396885359,7.2,0.7813788553521358,237,74,3652,1943,23.7,1733.9
0,18,4,1,4,4,7,0,0,0,0,0.44383625009636873,7.0,0.6636978393534553,229,60,995,-458,22.9,1648.7
1,17,6,1,9,2,10,0,0,0,0,0.5544676586230822,7.2,0.6937984496124031,224,37,3703,3118,22.4,1792.2
0,18,3,1,6,7,3,2,1,1,0,0.46627091203453863,6.8,0.6895101434933201,236,55,-74,-482,23.6,1677.8
1,14,0,1,8,8,8,2,1,1,0,0.5657235371212704,6.8,0.689757545769421,204,76,719,387,20.4,1806.8
1,20,5,1,8,5,11,1,1,0,0,0.5116028062601187,7.0,0.6235362031997361,229,46,1074,52,22.9,1736.6
1,15,1,0,2,8,1,1,0,1,0,0.33235679592938083,6.8,0.619990103908956,229,58,-3259,-1311,22.9,1504.1
0,13,5,1,5,10,7,0,0,0,0,0.33960373140081723,6.8,0.5233382813788553,197,41,-3704,-4361,19.7,1513.5
0,12,2,0,6,13,10,1,0,1,0,0.4126898465808341,6.6,0.528698664027709,218,52,-2772,-2957,21.8,1608.3
1,58,2,1,8,4,7,1,1,0,0,0.5177704109166602,7.0,0.7576282368464456,223,61,2322,1048,22.3,1744.6
0,16,6,0,2,7,1,0,0,0,0,0.2739958368668568,7.0,0.6395348837209301,243,40,-3304,-1505,24.3,1428.4
1,21,2,1,8,7,9,0,0,0,0,0.5284866240074012,7.2,0.7641431634504371,213,56,1393,1671,21.3,1758.5
1,19,2,1,7,1,7,2,1,1,0,0.4476910030067073,7.2,0.7516905822200229,232,53,2954,2444,23.2,1653.7
1,18,5,1,10,6,11,1,1,0,0,0.6294811502582686,7.2,0.6924789708065314,245,44,3409,1964,24.5,1889.5
0,8,1,1,4,12,4,0,0,0,0,0.280626011872639,6.4,0.416872835230084,167,38,-5228,-6488,16.7,1437.0
1,28,3,1,9,4,14,0,0,0,0,0.5816051191118649,7.2,0.6724393864423551,242,57,2422,656,24.2,1827.4
1,16,3,1,11,10,12,1,1,0,0,0.5825302598103462,6.6,0.5336467095497278,183,31,149,-1568,18.3,1828.6
0,16,7,0,7,7,7,1,1,0,0,0.43342841723845493,6.8,0.669470559129144,224,56,-435,-1431,22.4,1635.2
0,40,3,0,10,8,10,0,0,0,0,0.5254799167373371,7.2,0.6927263730826324,191,44,510,921,19.1,1754.6
0,37,4,0,4,12,5,0,0,0,0,0.4396731169532032,7.0,0.652317334652812,227,46,-2203,-2676,22.7,1643.3
1,38,0,1,2,3,2,0,0,0,0,0.36111325264050576,7.2,0.6909120897245588,232,68,-304,-1063,23.2,1541.4
0,16,2,0,7,8,12,0,0,0,0,0.5402050728548301,7.0,0.702457529275936,234,44,648,617,23.4,1773.7
0,16,4,1,8,6,11,1,1,0,0,0.5273301981342996,7.2,0.7241464621474517,222,47,1365,1563,22.2,1757.0
0,17,3,0,7,11,12,0,0,0,0,0.493485467581528,7.2,0.6904172851723568,242,34,-2550,-1700,24.2,1713.1
0,15,2,1,8,6,10,1,0,1,0,0.5016575437514456,6.6,0.611083621969322,226,40,1932,168,22.6,1723.7
1,17,3,0,9,7,11,0,0,0,0,0.5461413923367512,7.0,0.690004948045522,206,51,1692,1775,20.6,1781.4
1,12,3,0,8,6,9,1,1,0,0,0.46318710970626775,7.2,0.7585353785254824,214,60,624,1208,21.4,1673.8
1,17,1,1,11,3,10,0,0,0,0,0.567573818518233,7.0,0.7054263565891473,213,43,4024,2465,21.3,1809.2
0,11,2,0,6,9,7,0,0,0,0,0.44653457713360567,6.8,0.6248556820056078,223,44,-1128,-2710,22.3,1652.2
1,13,3,1,9,1,15,1,1,0,0,0.564567111248169,6.8,0.67367639782286,247,51,4135,1375,24.7,1805.3
0,14,3,1,10,3,16,0,0,0,0,0.6741962840181944,7.2,0.7248062015503877,233,51,4765,3054,23.3,1947.5
0,20,4,1,12,7,11,1,1,0,0,0.6139079485005011,7.4,0.7569684974435097,206,50,1581,1899,20.6,1869.3
1,12,4,0,5,4,7,1,1,0,0,0.4439133451545757,7.2,0.7037770080818077,220,60,1603,1827,22.0,1648.8
0,16,2,1,8,4,8,0,0,0,0,0.5243234908642357,6.8,0.6724393864423551,230,56,2236,288,23.0,1753.1
1,14,2,1,3,2,3,0,0,0,0,0.36173001310615993,6.8,0.5682005607784925,215,63,1391,214,21.5,1542.2
0,37,0,0,3,6,1,0,0,0,0,0.3504741346079717,7.2,0.6846445653966683,214,59,-1729,-437,21.4,1527.6
0,16,4,1,9,5,12,2,1,1,0,0.5134530876570812,7.0,0.5903018307768432,196,54,614,-322,19.6,1739.0
0,32,2,1,10,11,10,0,0,0,0,0.5291033844730554,6.8,0.6053933696190005,178,49,-1538,-1233,17.8,1759.3
0,33,2,0,6,10,7,0,0,0,0,0.3924138462724539,7.0,0.6725218538677221,203,49,-2116,-1407,20.3,1582.0
1,14,2,1,8,4,5,0,0,0,0,0.49865083648138164,6.8,0.6100115454395513,226,37,2973,1838,22.6,1719.8
1,16,2,0,8,9,7,1,1,0,0,0.4833860149564414,6.8,0.652399802078179,190,60,-149,427,19.0,1700.0
0,17,5,0,6,6,2,0,0,0,0,0.3443065299514302,6.8,0.702127659574468,209,52,-1240,-76,20.9,1519.6
1,15,4,1,5,12,3,0,0,0,0,0.4338909875876956,6.8,0.6219693221177635,206,56,-2651,-1695,20.6,1635.8
1,16,1,1,9,10,13,1,1,0,0,0.519543597255416,6.8,0.561850569025235,195,45,-1022,-1200,19.5,1746.9
1,22,3,0,7,2,4,1,1,0,0,0.40868090355408226,6.8,0.6069602507009731,218,55,1643,882,21.8,1603.1
0,20,2,1,6,5,7,1,1,0,0,0.48878266903091505,7.2,0.7317334652812139,223,73,760,995,22.3,1707.0
0,53,2,0,3,6,3,0,0,0,0,0.31238917585382786,6.8,0.6186706251030843,238,44,-1454,-1276,23.8,1478.2
1,20,1,1,5,3,7,1,0,1,0,0.4533189422558014,7.4,0.756061355764473,246,56,1875,2074,24.6,1661.0
1,18,2,0,8,4,11,1,1,0,0,0.5030452547991674,7.0,0.6754082137555665,237,43,2116,1613,23.7,1725.5
0,14,3,0,3,3,5,0,0,0,0,0.27206846041168753,6.4,0.47270328220352964,202,38,-1034,-846,20.2,1425.9
0,57,2,1,7,6,7,0,0,0,0,0.41400046257034917,7.0,0.727362691736764,223,45,-577,-679,22.3,1610.0
1,35,6,1,13,1,18,1,1,0,0,0.6869940636805182,7.4,0.7847600197921821,207,57,6310,5136,20.7,1964.1
1,26,5,0,8,5,8,1,1,0,0,0.5100609050959833,7.0,0.7055912914398813,208,52,1482,1629,20.8,1734.6
1,14,4,0,3,3,3,0,0,0,0,0.4064451468660858,7.2,0.7654626422563088,230,64,787,1089,23.0,1600.2
1,14,0,1,4,0,6,1,1,0,0,0.4116876108241462,7.2,0.7999340260597064,236,72,2170,2480,23.6,1607.0
0,13,2,0,2,10,1,0,0,0,0,0.26960141854907105,6.6,0.5545109681675738,205,44,-2617,-2322,20.5,1422.7
1,33,2,1,10,2,13,0,0,0,0,0.6156040397810502,7.2,0.7897905327395679,226,67,4058,3407,22.6,1871.5
1,17,4,1,9,8,9,1,1,0,0,0.5122966617839796,6.8,0.6545439551377205,217,50,238,368,21.7,1737.5
0,53,2,0,3,7,3,0,0,0,0,0.3416852979724,6.8,0.6554510968167574,227,56,-1980,-973,22.7,1516.2
0,18,3,0,6,6,6,1,1,0,0,0.3732171767789684,6.8,0.5607784924954643,190,60,-1137,-982,19.0,1557.1
1,16,3,1,4,5,4,1,1,0,0,0.3345925526173773,6.6,0.6041563582384958,218,44,-124,253,21.8,1507.0
1,34,1,1,12,4,14,2,1,1,0,0.6162208002467041,7.2,0.7218373742371763,190,59,2246,1265,19.0,1872.3
0,32,2,1,8,9,7,1,0,1,0,0.5032765399737876,7.0,0.7139205014019462,214,40,-978,78,21.4,1725.8
0,12,2,1,5,6,4,1,0,1,0,0.4142317477449696,7.2,0.7132607619990105,208,55,-2659,88,20.8,1610.3
0,18,1,0,3,9,1,1,0,1,0,0.30676123660473376,6.8,0.5851063829787234,207,56,-3224,-1270,20.7,1470.9
0,11,3,1,8,7,10,0,0,0,0,0.4927916120576671,7.0,0.6133102424542306,204,51,312,-1396,20.4,1712.2
0,38,4,1,1,5,0,1,1,0,0,0.22866394264127676,6.8,0.5517895431304635,200,56,-2462,-3352,20.0,1369.6
1,16,1,1,9,3,7,1,1,0,0,0.5422866394264129,7.4,0.7826983341580075,235,60,2617,2411,23.5,1776.4
1,15,5,1,4,3,3,0,0,0,0,0.42749209775653385,7.4,0.772142503711034,244,60,846,1138,24.4,1627.5
1,29,2,1,11,2,12,2,1,1,1,0.7242309767943874,7.4,0.7749463961735114,230,65,6450,5057,23.0,2012.4
0,14,1,0,6,11,4,0,0,0,0,0.3889445686531493,6.8,0.5712518555170708,206,44,-2861,-1651,20.6,1577.5
1,16,6,1,6,6,2,2,1,1,0,0.3826227738801943,6.6,0.5861784595084941,199,56,355,818,19.9,1569.3
1,12,2,1,7,2,8,0,0,0,0,0.5203145478374837,7.0,0.7277750288635988,246,41,2305,482,24.6,1747.9
1,14,2,0,9,10,9,1,0,1,0,0.5481458638501272,7.2,0.7566386277420419,226,45,-359,784,22.6,1784.0
0,17,2,0,5,6,8,0,0,0,0,0.3491635186184566,6.6,0.44309747649678377,180,52,-3967,-3114,18.0,1525.9
0,13,1,0,4,11,3,1,1,0,0,0.34654228663942643,6.2,0.4952993567540821,187,45,-5182,-3884,18.7,1522.5
1,16,2,1,9,4,11,0,0,0,0,0.5074396731169531,7.0,0.7444334487877288,217,44,2344,1517,21.7,1731.2
0,16,1,0,8,4,10,1,0,1,0,0.4599491172615836,7.0,0.6378030677882237,206,44,865,1006,20.6,1669.6
1,18,4,0,6,7,6,0,0,0,0,0.4594865469123429,7.2,0.6779647039419429,235,47,-516,-3,23.5,1669.0
0,42,2,0,5,6,3,0,0,0,0,0.4236373448461953,7.0,0.7138380339765792,219,54,-38,1167,21.9,1622.5
0,13,4,1,4,8,8,0,0,0,0,0.38470434045177704,6.4,0.4730331519049974,212,44,-2510,-4246,21.2,1572.0
0,16,5,0,2,13,2,0,0,0,0,0.2319019350859609,6.4,0.4440870856011875,169,52,-6260,-3364,16.9,1373.8
1,16,3,1,10,5,7,1,1,0,0,0.5789838871328349,7.0,0.743691241959426,259,31,2953,1980,25.9,1824.0
1,14,2,1,6,4,7,1,1,0,0,0.4401356873024439,7.2,0.7040244103579086,220,56,1603,1799,22.0,1643.9
0,15,0,1,4,7,3,0,0,0,0,0.38786523783825466,7.0,0.6678212106218043,253,32,-1454,-1205,25.3,1576.1
0,17,2,1,9,8,10,1,0,1,0,0.6012643589545911,7.2,0.6895101434933201,227,57,1550,910,22.7,1852.9
0,18,4,0,8,10,8,0,0,0,0,0.4830776347236142,6.8,0.6559459013689591,227,44,-1065,626,22.7,1699.6
1,16,2,1,10,8,10,0,0,0,0,0.5346542286639427,6.8,0.6081972620814778,207,44,753,-587,20.7,1766.5
1,87,2,1,7,10,5,1,1,0,0,0.48099606815203144,7.0,0.7258782780801584,198,52,-877,418,19.8,1696.9
0,18,4,0,2,5,3,1,1,0,0,0.36573895613291196,7.4,0.7630710869206664,244,72,-902,385,24.4,1547.4
1,17,3,0,11,5,15,1,1,0,0,0.5762084650373912,7.0,0.6643575787563912,186,60,1790,350,18.6,1820.4
0,20,5,0,6,5,10,0,0,0,0,0.49572122426952425,7.0,0.6704601682335477,241,47,1497,717,24.1,1716.0
1,18,5,1,6,3,4,0,0,0,0,0.473826227738802,7.0,0.706415965693551,256,44,2717,2815,25.6,1687.6
1,11,2,0,10,6,7,0,0,0,0,0.5704263356718834,7.2,0.7872340425531915,230,60,2428,2186,23.0,1812.9
1,16,5,0,6,7,4,0,0,0,0,0.4995759771798628,7.4,0.8005112980372752,243,67,42,1367,24.3,1721.0
1,13,3,0,5,10,3,0,0,0,0,0.33436126744275685,6.6,0.5279564571994063,203,38,-3574,-387,20.3,1506.7
0,17,2,0,5,5,4,1,1,0,0,0.33019813429959133,7.0,0.6008576612238165,198,48,-1008,-717,19.8,1501.3
1,15,3,1,7,6,6,0,0,0,0,0.4792228818132759,7.4,0.7876463796800263,221,76,714,1650,22.1,1694.6
1,18,2,0,11,5,11,0,0,0,0,0.5915503816205382,7.4,0.7742041893452086,239,48,2239,1539,23.9,1840.3
0,14,0,0,2,5,2,1,0,1,0,0.2609667720299128,6.8,0.562427841002804,199,60,-1909,-1282,19.9,1411.5
1,17,4,1,2,4,0,0,0,0,0,0.3539434122272763,7.0,0.665017318159327,255,55,305,992,25.5,1532.1
0,13,1,1,5,5,0,0,0,0,0,0.3947266980186571,7.0,0.6977568860300182,216,52,144,312,21.6,1585.0
1,14,1,0,3,1,3,0,0,0,0,0.3834708195204687,7.0,0.636566056407719,246,50,789,-175,24.6,1570.4
1,122,4,0,5,5,7,1,0,1,1,0.5385860766324878,7.0,0.648606300511298,216,44,8,-625,21.6,1771.6
0,19,5,1,6,7,8,1,0,1,0,0.4528563719065607,7.0,0.6580075870031338,235,40,-754,-157,23.5,1660.4
0,15,1,1,4,8,6,0,0,0,0,0.3143936473672039,6.6,0.5177304964539008,180,42,-3363,-1920,18.0,1480.8
1,15,4,0,6,4,8,0,0,0,0,0.40043173232595797,6.8,0.5696849744350981,191,45,-510,-837,19.1,1592.4
0,16,2,1,3,5,7,0,0,0,0,0.32873332819366274,6.6,0.5470064324591787,199,41,-1080,-1664,19.9,1499.4
0,18,4,0,1,5,0,0,0,0,0,0.21609744815357346,6.4,0.4452416295563252,212,35,-2191,-1498,21.2,1353.3
1,81,2,0,6,3,4,0,0,0,0,0.5846889214401357,7.6,0.9202539996701303,257,76,3274,3262,25.7,1831.4
0,17,7,0,4,7,4,0,0,0,0,0.43612674427569187,7.2,0.6919016988289625,235,56,149,210,23.5,1638.7
0,22,3,0,6,6,4,0,0,0,0,0.3776886901549611,6.8,0.5720765297707405,212,42,-317,-27,21.2,1562.9
1,13,2,1,4,1,1,1,1,0,0,0.4116876108241462,7.0,0.7098795975589641,251,56,2422,1766,25.1,1607.0
0,16,4,1,4,4,5,1,1,0,0,0.37514455323413765,6.8,0.6603166749134092,223,47,370,-66,22.3,1559.6
1,59,2,1,5,2,8,1,1,0,0,0.48415696553850907,7.0,0.706086095992083,250,58,2312,1175,25.0,1701.0
0,94,4,0,8,9,10,1,0,1,0,0.5166139850435588,7.0,0.6481114959590962,208,34,-96,277,20.8,1743.1
0,42,5,0,7,11,6,0,0,0,0,0.4574820753989669,6.8,0.6208972455879928,214,48,-2262,-1763,21.4,1666.4
0,13,1,1,4,11,5,0,0,0,0,0.34029758692467815,6.4,0.5002474022761009,197,48,-4293,-3731,19.7,1514.4
0,16,4,1,5,6,8,0,0,0,0,0.38339372446226194,6.6,0.5761999010390896,195,53,-1085,-1869,19.5,1570.3
1,42,5,1,10,5,15,0,0,0,0,0.56526096677203,6.8,0.6171862114464787,220,33,2301,667,22.0,1806.2
0,15,4,0,7,5,8,1,1,0,0,0.46696476755839955,6.8,0.6090219363351476,208,40,800,-237,20.8,1678.7
1,9,1,0,12,10,5,1,0,1,1,0.6980957520622929,7.4,0.8650008246742537,221,63,2510,2517,22.1,1978.5
1,82,2,1,10,5,9,2,1,1,0,0.5919358569115719,7.4,0.8128814118423223,208,73,1917,1186,20.8,1840.8
0,17,3,0,11,11,13,1,1,0,0,0.6078174389021663,7.0,0.6961900049480455,208,48,-558,-1482,20.8,1861.4
1,250,4,1,12,10,12,1,0,1,0,0.6918510523475446,7.0,0.6725218538677221,209,44,3067,503,20.9,1970.4
0,15,1,0,2,5,2,1,1,0,0,0.35085960989900544,6.8,0.6100115454395513,248,52,-1201,-919,24.8,1528.1
0,15,1,0,1,3,1,1,1,0,0,0.19451083185567797,6.4,0.5258947715652317,190,51,-2310,-2290,19.0,1325.3
0,37,2,0,8,8,15,1,1,0,0,0.49818826613214096,7.0,0.6330199571169387,190,59,203,557,19.0,1719.2
0,17,7,0,6,5,9,1,1,0,0,0.46765862308226047,6.8,0.6669140689427676,232,34,117,248,23.2,1679.6
1,13,4,0,11,7,10,1,1,0,0,0.6053503970395498,6.8,0.6585848589807025,207,36,2419,1118,20.7,1858.2
0,42,2,0,6,5,7,1,0,1,0,0.49094133066070456,7.4,0.8183242619165428,243,54,447,919,24.3,1709.8
0,22,3,0,5,6,5,1,0,1,0,0.3882507131292884,6.8,0.6227115289460662,209,48,-1219,-759,20.9,1576.6
1,143,2,1,3,5,3,1,1,0,0,0.31123274998072625,6.8,0.5489031832426191,214,60,-1371,-1951,21.4,1476.7
1,23,1,1,10,3,13,2,1,1,1,0.6321023822372985,7.0,0.7072406399472208,170,60,3235,1168,17.0,1892.9
1,21,3,1,10,5,12,1,1,0,0,0.5640274458407216,7.4,0.7950684479630546,226,52,2299,1804,22.6,1804.6
0,14,4,0,8,10,6,1,1,0,0,0.4860843419936781,7.0,0.594590136895926,204,48,-1556,-3181,20.4,1703.5
0,12,5,0,3,7,3,0,0,0,0,0.40567419628401813,6.8,0.6163615371928087,251,52,-1323,-1622,25.1,1599.2
1,17,1,1,8,6,11,0,0,0,0,0.5443682059979956,7.0,0.6717796470394194,216,48,1625,552,21.6,1779.1
1,20,1,0,5,4,3,1,1,0,0,0.44614910184257195,6.8,0.636153719280884,246,49,819,-48,24.6,1651.7
0,16,1,1,7,8,4,1,1,0,0,0.395728933775345,7.0,0.6620484908461158,178,58,-735,-742,17.8,1586.3
1,19,1,1,5,2,5,0,0,0,0,0.4663480070927454,7.0,0.6831601517400626,268,52,2386,395,26.8,1677.9
0,14,6,0,10,9,8,0,0,0,0,0.49456479839642287,6.8,0.6664192643905656,180,43,-1281,-525,18.0,1714.5
1,15,1,0,4,5,4,0,0,0,0,0.34160820291419325,7.0,0.6514926603991423,194,72,-786,-837,19.4,1516.1
1,16,2,1,6,9,5,1,1,0,0,0.5181558862076941,7.0,0.6915718291274947,249,59,-224,-1881,24.9,1745.1
1,16,5,1,7,4,10,0,0,0,0,0.5868475830699252,7.4,0.8433943592281049,224,75,2587,2759,22.4,1834.2
1,18,3,0,5,5,8,1,1,0,0,0.44468429573664336,7.0,0.6760679531585024,259,50,460,183,25.9,1649.8
0,84,1,0,3,8,2,0,0,0,0,0.32726852208773416,7.0,0.6286491835724889,227,40,-3348,-1795,22.7,1497.5
1,17,3,1,9,2,7,1,0,1,0,0.4846966309459563,7.0,0.7360217714002969,204,50,2350,2705,20.4,1701.7
0,13,0,0,2,10,1,0,0,0,0,0.24223267288566797,6.4,0.5770245752927593,197,43,-6115,-3209,19.7,1387.2
1,87,3,0,8,8,9,2,1,1,0,0.5558553696708041,7.4,0.7790697674418604,216,68,1340,1826,21.6,1794.0
0,17,2,1,3,8,4,0,0,0,0,0.254953357489785,6.2,0.4297377535873329,167,54,-2491,-2521,16.7,1403.7
0,33,4,1,5,7,6,1,1,0,0,0.37036465962531795,7.0,0.5933531255154213,207,44,-1109,-1493,20.7,1553.4
1,20,4,1,8,6,11,1,1,0,0,0.5661861074705111,7.4,0.8118093353125514,252,59,1634,1007,25.2,1807.4
1,15,1,1,11,8,15,2,1,1,0,0.5327268522087735,6.6,0.5759524987629886,164,45,1252,-271,16.4,1764.0
1,41,4,0,3,5,4,1,1,0,0,0.3707501349163519,6.8,0.648523833085931,241,55,-244,1250,24.1,1553.9
1,14,1,0,9,6,10,1,0,1,0,0.5492251946650221,7.0,0.598713508164275,170,61,2180,462,17.0,1785.4
1,13,3,1,9,6,10,2,1,1,1,0.6317169069462648,7.0,0.6796965198746495,216,64,2660,-730,21.6,1892.4
1,16,3,1,10,2,7,1,1,0,0,0.6243157813584149,7.4,0.8735774369124195,244,68,4124,3900,24.4,1882.8
1,22,2,1,6,6,4,0,0,0,0,0.4210932079253721,7.0,0.6948705261421738,218,59,34,985,21.8,1619.2
1,15,3,0,9,9,10,0,0,0,0,0.5074396731169531,6.6,0.5967342899554676,231,35,-674,530,23.1,1731.2
