WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,FirstBlood_0,FirstBlood_1,Wins
16,1,6,9,5,0,0,0,0,0.4227430555555556,6.6,0.558285327007794,203,52,-977,-1247,20.3,1608.2,0,1,1
54,3,6,4,6,1,1,0,0,0.4164062500000001,7.2,0.7560149101999322,221,51,416,1639,22.1,1600.9,1,0,1
62,3,5,6,7,1,1,0,0,0.4638020833333334,6.6,0.5896306336834972,232,52,-519,-1436,23.2,1655.5,0,1,0
12,4,6,7,10,2,1,1,0,0.45095486111111116,7.0,0.5623517451711285,210,53,-59,305,21.0,1640.7,1,0,0
38,1,3,12,2,0,0,0,0,0.3094618055555556,6.6,0.5304134191799391,216,44,-4305,-2244,21.6,1477.7,0,1,0
15,13,6,6,4,1,0,1,0,0.5019097222222222,7.0,0.7040833615723484,213,58,33,998,21.3,1699.4,1,0,0
17,2,5,5,5,2,1,1,0,0.41475694444444455,7.2,0.7017960013554728,232,56,-874,554,23.2,1599.0,1,0,1
16,4,9,5,10,0,0,0,0,0.5729166666666667,6.8,0.6835818366655372,222,56,2824,2021,22.2,1781.2,0,1,1
13,1,10,13,7,0,0,0,0,0.592795138888889,7.0,0.5951372416130126,214,39,-845,-1049,21.4,1804.1,0,1,0
12,2,6,2,3,0,0,0,0,0.4100694444444444,6.8,0.6590986106404609,228,44,713,897,22.8,1593.6,1,0,0
14,5,3,5,3,0,0,0,0,0.37612847222222223,7.0,0.5866655371060657,237,55,-402,-890,23.7,1554.5,0,1,0
31,2,5,4,2,1,1,0,0,0.49878472222222214,7.2,0.7169603524229075,263,54,2485,1570,26.3,1695.8,1,0,1
14,4,4,7,6,0,0,0,0,0.36944444444444446,6.8,0.5451541850220264,205,56,-1746,-2273,20.5,1546.8,1,0,1
18,9,9,3,14,1,1,0,0,0.6471354166666667,7.0,0.6798542866824805,253,40,4152,1948,25.3,1866.7,0,1,1
44,3,6,7,3,1,0,1,1,0.5292534722222222,7.0,0.6395289732294137,194,48,1846,1362,19.4,1730.9,0,1,1
22,8,10,4,19,1,1,0,1,0.7205729166666668,7.0,0.6463063368349712,245,45,4481,1530,24.5,1951.3,0,1,1
14,1,13,4,13,1,1,0,0,0.7337673611111111,7.4,0.7991358861402914,208,47,4686,2937,20.8,1966.5,0,1,1
16,3,2,1,1,1,1,0,0,0.3460937500000001,7.0,0.6742629617078956,226,75,1336,1242,22.6,1519.9,0,1,1
17,2,1,4,2,1,1,0,0,0.2093750000000001,6.6,0.46518129447644874,197,60,-2112,-2566,19.7,1362.4,1,0,0
15,2,6,5,7,0,0,0,0,0.37421875000000004,7.0,0.6786682480515079,191,40,-455,1138,19.1,1552.3,1,0,1
39,1,7,9,10,1,1,0,0,0.38559027777777777,6.6,0.5480345645543884,164,52,-2746,-1975,16.4,1565.4,1,0,1
19,2,10,6,10,0,0,0,1,0.784201388888889,7.2,0.748729244323958,246,50,4673,1225,24.6,2024.6,0,1,1
37,2,6,4,10,1,0,1,0,0.543142361111111,7.2,0.7528803795323619,230,56,1949,1983,23.0,1746.9,0,1,1
19,5,9,2,11,1,1,0,0,0.5413194444444445,7.2,0.6237716028464927,216,44,4081,1994,21.6,1744.8,1,0,1
15,2,5,10,5,0,0,0,0,0.3746527777777777,6.8,0.513385293120976,180,52,-2159,-2100,18.0,1552.8,0,1,0
15,4,8,11,6,2,1,1,0,0.55859375,7.0,0.5975093188749577,227,42,-16,639,22.7,1764.7,0,1,0
16,2,10,6,16,0,0,0,0,0.5726562500000001,6.8,0.5564215520162658,190,52,1701,771,19.0,1780.9,0,1,1
15,2,3,3,3,1,0,1,0,0.3702256944444444,7.0,0.6413927482209422,236,59,780,1068,23.6,1547.7,0,1,0
21,3,9,5,12,1,0,1,0,0.5804687500000001,6.8,0.5739579803456455,215,35,2793,-83,21.5,1789.9,0,1,1
13,0,3,7,2,0,0,0,0,0.3070312500000001,6.6,0.4516265672653338,204,53,-1426,-524,20.4,1474.9,1,0,1
56,3,8,10,10,0,0,0,0,0.4947048611111111,6.8,0.5418502202643173,203,28,-1876,-1668,20.3,1691.1,1,0,0
14,1,3,9,3,1,0,1,0,0.3394097222222223,6.6,0.5168586919688242,192,52,-2338,-1009,19.2,1512.2,0,1,0
13,3,5,9,6,0,0,0,0,0.4355034722222222,6.8,0.5721789223991868,211,55,-606,-533,21.1,1622.9,0,1,1
26,4,10,8,14,0,0,0,0,0.600607638888889,6.8,0.5185530328702136,193,52,780,-63,19.3,1813.1,0,1,1
14,6,2,6,2,1,1,0,0,0.3462673611111111,6.6,0.566248729244324,249,52,-1211,-751,24.9,1520.1,1,0,0
11,1,4,5,4,0,0,0,0,0.5027777777777778,7.2,0.7255167739749239,260,72,1964,963,26.0,1700.4,0,1,0
17,2,4,5,5,1,1,0,0,0.35373263888888884,6.6,0.5216028464927144,207,52,-1006,-1171,20.7,1528.7,0,1,1
23,3,4,6,4,1,0,1,0,0.39869791666666665,7.0,0.5494747543205692,213,51,-444,-1056,21.3,1580.5,0,1,1
16,4,4,2,3,0,0,0,0,0.4393229166666668,7.2,0.7175533717383938,250,56,961,725,25.0,1627.3,0,1,0
33,2,3,6,3,0,0,0,0,0.2965277777777777,6.8,0.5547272111148763,200,43,-1804,-1547,20.0,1462.8,1,0,0
12,14,3,8,3,0,0,0,0,0.3657986111111111,6.8,0.5848017621145375,222,54,-2696,-3081,22.2,1542.6,1,0,0
13,2,9,6,7,1,1,0,0,0.48750000000000004,7.0,0.6246187732971874,203,56,605,782,20.3,1682.8,0,1,1
33,2,8,6,12,0,0,0,0,0.5406249999999999,7.0,0.6671467299220603,241,47,1114,417,24.1,1744.0,0,1,1
15,3,5,0,4,1,1,0,0,0.37387152777777777,7.0,0.6631650288037955,223,37,1958,1775,22.3,1551.9,0,1,1
49,1,6,5,10,1,1,0,0,0.44600694444444455,7.0,0.5936123348017622,188,48,453,-659,18.8,1635.0,0,1,0
17,4,8,6,6,1,1,0,0,0.5206597222222222,7.2,0.6712131480853948,232,34,1205,1042,23.2,1721.0,0,1,1
19,5,6,5,9,0,0,0,0,0.44166666666666665,7.0,0.7394103693663167,211,56,393,2719,21.1,1630.0,1,0,1
44,1,2,9,1,0,0,0,0,0.24357638888888888,6.8,0.555404947475432,216,56,-3422,-1091,21.6,1401.8,1,0,1
17,3,5,1,9,0,0,0,0,0.5450520833333334,7.2,0.8028634361233481,247,68,3234,2889,24.7,1749.1,0,1,1
17,0,10,7,13,1,0,1,1,0.765451388888889,7.0,0.6441884107082346,253,40,4307,2260,25.3,2003.0,0,1,1
16,2,10,2,11,1,1,0,0,0.5962673611111111,7.0,0.6773127753303966,211,40,3264,1507,21.1,1808.1,0,1,1
10,4,1,0,1,1,1,0,0,0.33758680555555554,7.0,0.6850220264317181,264,56,388,1004,26.4,1510.1,0,1,1
18,8,6,6,6,1,0,1,0,0.43880208333333326,6.6,0.5365977634700102,235,36,-52,-554,23.5,1626.7,0,1,1
12,1,8,10,12,0,0,0,0,0.5229166666666667,7.0,0.6429176550321926,210,46,-1058,-527,21.0,1723.6,0,1,1
18,3,7,3,9,1,1,0,0,0.5822916666666667,7.2,0.7538122670281261,226,70,3505,1473,22.6,1792.0,0,1,1
18,1,6,10,6,0,0,0,0,0.38116319444444446,6.4,0.4401897661809556,196,38,-2031,-1004,19.6,1560.3,1,0,1
12,5,2,6,3,1,0,1,0,0.2963541666666667,7.0,0.6051338529312097,203,60,-2436,-2608,20.3,1462.6,0,1,0
16,2,9,12,14,1,1,0,0,0.5309895833333333,6.4,0.47704168078617426,166,60,-1769,-2294,16.6,1732.9,1,0,1
57,0,12,8,12,1,1,0,0,0.6213541666666667,7.4,0.7320399864452728,196,46,1133,714,19.6,1837.0,1,0,1
18,3,6,10,7,1,1,0,0,0.4355034722222222,6.6,0.5531175872585564,189,62,-1864,-1877,18.9,1622.9,1,0,0
16,3,7,7,2,1,0,1,0,0.4158854166666668,7.2,0.7011182649949169,196,48,-273,1195,19.6,1600.3,1,0,1
18,2,5,6,3,0,0,0,0,0.3306423611111111,6.8,0.5696374110471026,200,40,-1450,-763,20.0,1502.1,1,0,0
16,5,11,6,12,1,1,0,0,0.729513888888889,7.2,0.8012538122670282,235,51,4370,4504,23.5,1961.6,1,0,1
37,3,2,8,2,0,0,0,0,0.31970486111111107,6.6,0.6215689596746866,241,52,-3761,-1269,24.1,1489.5,0,1,0
77,4,1,5,1,0,0,0,0,0.3817708333333334,7.2,0.7032361911216537,254,76,-1341,85,25.4,1561.0,1,0,0
12,3,5,7,4,2,1,1,0,0.46171874999999996,7.2,0.6842595730260929,217,64,-1299,-8,21.7,1653.1,0,1,0
14,0,8,11,8,1,1,0,0,0.6754340277777777,7.2,0.6447814300237208,189,60,2107,1458,18.9,1899.3,1,0,1
16,5,3,4,2,1,0,1,0,0.39279513888888884,7.2,0.7331413080311758,240,64,-385,1446,24.0,1573.7,1,0,1
11,3,6,7,2,1,1,0,0,0.31666666666666665,6.8,0.5964079972890547,202,45,-4507,-2090,20.2,1486.0,1,0,0
17,3,2,9,4,1,1,0,0,0.17578125,6.2,0.34606912910877663,165,49,-6790,-4889,16.5,1323.7,1,0,0
19,5,10,12,16,0,0,0,0,0.5982638888888889,7.0,0.6475770925110133,197,35,-1680,-473,19.7,1810.4,1,0,1
13,3,5,3,9,1,0,1,0,0.4058159722222223,7.0,0.6160623517451712,208,56,769,-891,20.8,1588.7,0,1,0
14,1,3,6,1,0,0,0,0,0.23689236111111112,6.2,0.47483903761436796,193,56,-2254,-1870,19.3,1394.1,1,0,0
16,2,2,2,3,1,1,0,0,0.304861111111111,6.8,0.6027617756692646,232,46,-699,-753,23.2,1472.4,0,1,0
34,3,5,9,7,1,1,0,0,0.32291666666666674,6.8,0.5187224669603524,191,40,-3242,-2227,19.1,1493.2,1,0,1
11,2,4,7,4,2,1,1,0,0.33871527777777777,7.0,0.582006099627245,222,53,-1535,-220,22.2,1511.4,1,0,0
14,0,8,9,11,1,1,0,0,0.49887152777777777,6.8,0.5346492714334125,164,48,141,-222,16.4,1695.9,1,0,0
18,4,10,5,11,2,1,1,1,0.7104166666666667,7.2,0.7615215181294478,234,49,3567,1828,23.4,1939.6,0,1,1
16,1,4,3,6,2,1,1,0,0.4296006944444444,6.8,0.5864961030159269,216,57,557,-625,21.6,1616.1,0,1,1
20,3,11,4,10,1,1,0,0,0.5479166666666666,7.0,0.6309725516773975,221,46,2597,1718,22.1,1752.4,0,1,0
16,5,7,5,6,1,1,0,0,0.5082465277777779,7.0,0.669264656048797,222,57,820,575,22.2,1706.7,1,0,0
42,3,5,14,8,0,0,0,0,0.4013020833333334,6.6,0.4991528295493054,188,34,-4235,-3837,18.8,1583.5,1,0,0
18,4,4,5,2,1,1,0,0,0.4144097222222223,7.0,0.6537614368010843,212,80,-180,192,21.2,1598.6,1,0,1
36,3,5,3,7,0,0,0,0,0.47829861111111116,7.0,0.6978143002372078,264,44,1092,324,26.4,1672.2,0,1,1
14,2,7,8,7,0,0,0,0,0.4057291666666667,6.8,0.5272788885123688,174,56,-2858,-1988,17.4,1588.6,1,0,0
18,3,9,5,8,2,1,1,0,0.5934895833333333,7.4,0.755591324974585,258,48,2234,1264,25.8,1804.9,1,0,1
15,3,7,6,9,1,1,0,0,0.5034722222222223,7.2,0.6527448322602508,204,61,766,577,20.4,1701.2,1,0,0
14,3,6,5,3,2,1,1,0,0.4471354166666668,7.0,0.710352422907489,243,52,662,951,24.3,1636.3,1,0,1
18,3,12,8,10,1,1,0,0,0.6234375000000001,7.4,0.7567773636055576,194,61,2370,2104,19.4,1839.4,0,1,1
19,4,13,6,14,1,1,0,0,0.749826388888889,7.4,0.8052355133852932,234,55,4311,2532,23.4,1985.0,1,0,1
14,3,2,11,3,0,0,0,0,0.3243055555555556,7.0,0.6157234835648934,214,68,-4090,-2523,21.4,1494.8,1,0,0
16,3,7,5,4,1,0,1,0,0.5302083333333334,6.6,0.629955947136564,217,54,2828,1814,21.7,1732.0,1,0,0
16,0,8,3,2,1,1,0,0,0.5026909722222221,7.0,0.7836326668925789,235,65,1810,2661,23.5,1700.3,1,0,1
12,3,8,4,4,1,1,0,0,0.6178819444444446,7.2,0.782023043036259,240,67,4968,4165,24.0,1833.0,1,0,1
18,2,3,1,4,0,0,0,0,0.33125000000000004,7.0,0.6054727211114878,226,48,196,282,22.6,1502.8,1,0,0
13,5,2,9,4,0,0,0,0,0.3043402777777777,6.6,0.5149101999322264,236,46,-2946,-1011,23.6,1471.8,1,0,0
16,7,7,6,7,0,0,0,0,0.47977430555555567,7.0,0.6127583869874619,256,40,-307,-2085,25.6,1673.9,0,1,0
16,0,0,3,0,0,0,0,0,0.24791666666666656,6.8,0.6107251779057946,224,72,-1916,-632,22.4,1406.8,1,0,1
13,1,9,12,8,1,1,0,0,0.5489583333333334,7.0,0.5770925110132158,193,52,-1212,-77,19.3,1753.6,1,0,0
14,4,1,5,1,2,1,1,0,0.31423611111111116,7.0,0.686801084378177,239,68,-1901,-1126,23.9,1483.2,1,0,0
35,4,12,6,11,0,0,0,0,0.715017361111111,7.0,0.6586750254151136,232,52,4032,2866,23.2,1944.9,0,1,1
15,4,6,10,4,1,0,1,0,0.3882812499999999,6.8,0.5516773974923755,178,63,-2617,-1172,17.8,1568.5,1,0,1
14,2,3,3,7,0,0,0,0,0.3914930555555556,7.0,0.6204676380887836,255,52,251,-560,25.5,1572.2,0,1,0
18,2,4,6,4,0,0,0,0,0.37378472222222214,6.8,0.5896306336834972,221,60,-1094,-287,22.1,1551.8,1,0,0
15,3,4,6,5,0,0,0,0,0.36059027777777786,6.8,0.6051338529312097,201,44,-1235,-1010,20.1,1536.6,1,0,0
13,0,1,9,2,0,0,0,0,0.14279513888888884,6.0,0.28464927143341245,147,48,-5302,-3045,14.7,1285.7,1,0,0
14,0,7,5,9,1,1,0,2,0.7729166666666667,7.0,0.6623178583531008,245,43,5426,3115,24.5,2011.6,0,1,1
17,3,3,9,2,1,1,0,0,0.27274305555555567,7.0,0.6095391392748221,209,52,-2609,-681,20.9,1435.4,1,0,0
16,2,8,5,3,1,1,0,0,0.433420138888889,6.8,0.6303795323619114,213,52,89,953,21.3,1620.5,1,0,1
14,6,12,5,13,1,1,0,0,0.6698784722222222,6.6,0.6121653676719757,230,44,3588,1795,23.0,1892.9,0,1,1
18,2,8,2,18,1,1,0,0,0.4409722222222223,7.0,0.6636733310742121,200,43,2115,2872,20.0,1629.2,0,1,1
16,3,4,7,1,2,1,1,0,0.39123263888888893,7.0,0.7006099627245003,232,70,-1589,197,23.2,1571.9,1,0,1
52,1,5,4,9,1,1,0,0,0.34010416666666665,6.8,0.5929345984412063,205,37,-628,558,20.5,1513.0,1,0,1
37,5,10,8,16,0,0,0,0,0.5787326388888889,7.0,0.6330904778041343,186,52,604,1254,18.6,1787.9,1,0,1
13,0,10,7,11,0,0,0,0,0.6210069444444444,7.0,0.7207726194510337,221,44,1861,1195,22.1,1836.6,1,0,1
40,6,3,8,3,1,1,0,0,0.3565104166666666,6.8,0.5851406302948153,230,47,-2774,-1134,23.0,1531.9,1,0,1
15,0,9,7,6,0,0,0,0,0.5251736111111112,6.8,0.5965774313791935,167,34,1323,1025,16.7,1726.2,0,1,1
20,0,1,0,1,0,0,0,0,0.3539062500000001,7.0,0.6623178583531008,267,63,832,-541,26.7,1528.9,0,1,1
12,0,5,11,8,0,0,0,0,0.37239583333333326,6.8,0.4846662148424262,173,47,-5418,-3077,17.3,1550.2,0,1,0
32,0,0,7,0,1,1,0,0,0.20972222222222214,6.8,0.5276177566926467,222,57,-3060,-2469,22.2,1362.8,1,0,0
15,1,7,2,9,1,1,0,0,0.5177951388888888,7.0,0.6171636733310742,238,44,2304,-31,23.8,1717.7,0,1,1
14,6,7,4,7,1,1,0,0,0.472482638888889,6.6,0.6178414096916299,250,48,1396,92,25.0,1665.5,0,1,1
11,4,3,10,4,0,0,0,0,0.2730902777777777,6.4,0.391562182311081,198,47,-3738,-4262,19.8,1435.8,1,0,0
42,3,3,5,3,1,1,0,0,0.3261284722222222,7.0,0.637749915282955,208,70,-1184,80,20.8,1496.9,1,0,0
37,1,9,7,14,1,1,0,0,0.4755208333333334,7.4,0.6970518468315826,197,53,-2346,-751,19.7,1669.0,1,0,0
20,4,11,10,7,0,0,0,0,0.5947048611111112,7.0,0.6864622161978992,212,55,275,739,21.2,1806.3,0,1,1
34,2,3,8,2,1,0,1,0,0.3265625000000001,7.0,0.6074212131480855,206,56,-1558,-785,20.6,1497.4,1,0,0
18,2,6,3,6,1,1,0,0,0.45833333333333326,7.2,0.6591833276855305,232,52,750,276,23.2,1649.2,1,0,1
15,3,3,4,3,0,0,0,0,0.2837673611111111,6.4,0.5165198237885463,228,40,-1479,-2350,22.8,1448.1,1,0,0
16,2,8,6,9,1,1,0,0,0.5876736111111112,7.4,0.7524567943070147,243,54,1850,1016,24.3,1798.2,0,1,1
16,2,8,9,8,0,0,0,0,0.4789930555555555,6.6,0.6351236868858016,211,49,-620,-874,21.1,1673.0,1,0,1
23,3,8,3,10,1,1,0,0,0.5667534722222223,7.2,0.6706201287699086,227,47,3866,1987,22.7,1774.1,0,1,1
49,2,1,1,0,0,0,0,0,0.23159722222222223,6.8,0.5971704506946799,212,47,-1089,-33,21.2,1388.0,0,1,0
17,1,7,9,7,0,0,0,0,0.44756944444444446,6.8,0.5806506269061334,201,46,-827,-1271,20.1,1636.8,0,1,0
22,0,5,4,7,2,1,1,0,0.47821180555555554,6.8,0.6973059979667909,238,57,1374,1041,23.8,1672.1,1,0,1
15,2,3,10,4,0,0,0,0,0.27213541666666674,6.4,0.4695018637749916,200,51,-3943,-4243,20.0,1434.7,0,1,0
10,4,3,5,4,0,0,0,0,0.3837673611111112,6.8,0.6097932904100306,257,51,-543,-1065,25.7,1563.3,0,1,1
15,2,6,6,9,1,0,1,0,0.5244791666666666,6.6,0.5855642155201627,216,70,1106,1434,21.6,1725.4,1,0,1
18,2,4,3,6,0,0,0,0,0.4697048611111112,7.2,0.7239918671636735,239,65,1011,309,23.9,1662.3,1,0,0
16,5,4,5,3,1,1,0,0,0.3344618055555555,6.8,0.5791257200948831,205,47,-1039,-589,20.5,1506.5,0,1,0
12,2,9,8,4,1,1,0,0,0.675,7.6,0.8234496780752288,248,64,3616,3352,24.8,1898.8,0,1,1
17,3,4,4,4,1,1,0,0,0.3702256944444444,7.0,0.6166553710606574,214,60,-217,-709,21.4,1547.7,0,1,1
18,4,7,9,10,0,0,0,0,0.41015625,7.0,0.5376143680108437,175,56,-1641,-1439,17.5,1593.7,0,1,0
16,4,5,10,4,1,0,1,0,0.45434027777777786,6.8,0.6489325652321248,226,48,-1990,86,22.6,1644.6,1,0,0
13,2,4,7,7,1,1,0,0,0.4457465277777779,7.0,0.6865469332429684,226,67,-273,-255,22.6,1634.7,1,0,1
16,5,2,5,3,0,0,0,0,0.2789062499999999,6.6,0.5260081328363267,238,36,-1994,-2643,23.8,1442.5,1,0,1
17,2,5,5,7,1,1,0,0,0.38307291666666665,6.6,0.5803117587258556,205,55,-759,-2511,20.5,1562.5,0,1,0
24,5,8,3,8,1,1,0,0,0.5401909722222222,7.2,0.7535581158929178,225,60,2105,1066,22.5,1743.5,0,1,1
13,3,1,10,2,0,0,0,0,0.3018229166666666,6.6,0.5225347339884786,240,56,-4319,-2388,24.0,1468.9,1,0,0
82,2,2,5,1,1,0,1,0,0.39913194444444455,7.2,0.6790071162317858,232,80,-428,-374,23.2,1581.0,0,1,1
15,1,4,5,4,0,0,0,0,0.3407986111111112,6.6,0.444595052524568,183,36,-956,-1998,18.3,1513.8,0,1,0
13,2,14,5,8,0,0,0,1,0.7893229166666667,7.0,0.7532192477126399,226,39,5206,1622,22.6,2030.5,0,1,1
12,2,10,2,7,2,1,1,1,0.765798611111111,7.4,0.8385293120975942,264,48,5891,3716,26.4,2003.4,0,1,1
16,1,10,3,12,1,0,1,0,0.6585069444444445,7.0,0.7136563876651983,234,41,4413,3109,23.4,1879.8,0,1,1
21,3,4,3,3,2,1,1,0,0.4507812499999999,7.4,0.676126736699424,258,56,1680,1155,25.8,1640.5,0,1,1
18,4,5,6,7,1,1,0,0,0.44609374999999996,7.2,0.7411894273127754,245,56,-192,656,24.5,1635.1,0,1,1
42,3,3,2,4,1,1,0,0,0.3885416666666668,7.0,0.6655371060657406,253,48,1183,182,25.3,1568.8,0,1,1
44,4,4,7,5,0,0,0,0,0.3529513888888889,7.0,0.6282616062351746,224,35,-1403,-389,22.4,1527.8,1,0,1
17,0,7,6,5,2,1,1,0,0.41519097222222223,6.8,0.6125889528973231,205,60,151,895,20.5,1599.5,1,0,1
17,7,5,5,5,1,1,0,0,0.3690104166666668,7.0,0.619281599457811,221,51,-380,245,22.1,1546.3,1,0,0
10,0,2,9,2,0,0,0,0,0.28194444444444455,6.8,0.5813283632666894,215,57,-3453,-1775,21.5,1446.0,1,0,0
16,3,6,3,10,1,1,0,1,0.632638888888889,7.2,0.6903592002710947,219,68,3443,1347,21.9,1850.0,0,1,1
18,4,9,5,10,1,1,0,0,0.4848090277777779,7.0,0.686801084378177,214,41,2167,2045,21.4,1679.7,1,0,0
49,5,4,4,3,0,0,0,0,0.4159722222222222,7.0,0.6820569298542868,249,55,-152,722,24.9,1600.4,1,0,0
12,1,5,2,3,1,0,1,0,0.45130208333333344,7.0,0.7377160284649272,252,48,3059,2718,25.2,1641.1,0,1,1
16,2,5,4,8,0,0,0,0,0.43975694444444446,6.8,0.5666723144696714,241,44,236,-711,24.1,1627.8,1,0,1
14,2,8,5,7,1,1,0,0,0.5543402777777777,7.0,0.6724839037614369,219,34,2178,1407,21.9,1759.8,0,1,0
13,5,5,2,6,2,1,1,0,0.4457465277777779,7.0,0.6003896984073195,255,48,1267,-427,25.5,1634.7,0,1,1
18,4,7,4,7,0,0,0,0,0.48515624999999996,7.0,0.6525753981701118,202,55,1035,-582,20.2,1680.1,0,1,0
15,3,8,11,10,1,1,0,0,0.4156249999999999,6.2,0.40621823110809896,159,55,-4639,-3197,15.9,1600.0,1,0,0
38,3,9,0,10,1,1,0,1,0.66328125,7.2,0.7764317180616741,235,57,5508,3648,23.5,1885.3,0,1,1
18,3,7,10,6,0,0,0,0,0.3585069444444444,6.4,0.40520162656726544,186,38,-2370,-3795,18.6,1534.2,0,1,0
19,1,4,11,3,0,0,0,0,0.3178819444444445,6.4,0.5044900033886818,189,45,-3992,-2506,18.9,1487.4,1,0,0
16,2,4,11,5,1,0,1,0,0.4413194444444444,7.2,0.7084039308708913,268,44,-2739,-1170,26.8,1629.6,1,0,0
14,3,9,3,8,1,1,0,0,0.5723090277777778,7.2,0.7583869874618773,231,44,2513,2247,23.1,1780.5,0,1,0
15,2,1,1,0,1,1,0,0,0.2153645833333333,6.4,0.5502372077261944,209,56,-1389,-894,20.9,1369.3,1,0,0
13,2,8,6,5,1,1,0,0,0.5293402777777778,7.2,0.7077261945103356,214,56,1492,1925,21.4,1731.0,0,1,0
14,3,10,11,8,1,1,0,0,0.6138888888888889,7.2,0.7533039647577092,236,50,139,652,23.6,1828.4,1,0,1
16,0,3,5,2,1,1,0,0,0.3280381944444444,7.0,0.6174178244662826,231,56,-943,-505,23.1,1499.1,1,0,0
15,1,5,8,4,1,0,1,0,0.36536458333333344,6.8,0.576753642832938,215,48,-2425,-824,21.5,1542.1,1,0,0
17,1,5,6,4,1,1,0,0,0.4066840277777779,7.0,0.6166553710606574,226,52,-1128,45,22.6,1589.7,1,0,0
15,1,8,11,8,0,0,0,0,0.4345486111111112,6.8,0.5987800745509998,192,44,-1380,-1402,19.2,1621.8,0,1,1
22,1,3,4,4,1,1,0,0,0.375,7.0,0.6244493392070486,221,57,-688,-415,22.1,1553.2,1,0,1
12,1,6,11,6,0,0,0,0,0.36892361111111116,6.2,0.3669095221958659,167,39,-2933,-1905,16.7,1546.2,0,1,1
15,3,12,6,13,0,0,0,0,0.6060763888888889,7.0,0.5877668586919688,202,35,2467,1494,20.2,1819.4,0,1,1
17,4,3,4,4,2,1,1,0,0.3355034722222223,7.0,0.6379193493730938,217,60,-755,-436,21.7,1507.7,0,1,0
9,6,2,10,2,0,0,0,0,0.2568576388888888,6.6,0.49110471026770586,214,44,-4378,-3157,21.4,1417.1,1,0,0
18,6,10,8,14,0,0,0,0,0.5797743055555555,7.0,0.6211453744493393,207,50,1302,90,20.7,1789.1,1,0,1
16,3,2,5,2,1,1,0,0,0.33663194444444455,6.6,0.5260081328363267,233,48,145,-850,23.3,1509.0,1,0,0
203,1,4,9,4,1,1,0,0,0.3265625000000001,6.4,0.47932904100304985,182,42,-4305,-3750,18.2,1497.4,1,0,0
15,8,11,5,15,0,0,0,1,0.67890625,6.4,0.5042358522534734,195,36,3162,23,19.5,1903.3,0,1,0
72,4,9,8,13,0,0,0,0,0.507986111111111,7.2,0.7061165706540157,195,51,-1726,196,19.5,1706.4,0,1,0
19,5,7,9,5,1,1,0,0,0.43871527777777786,6.8,0.5496441884107083,206,52,-350,-689,20.6,1626.6,1,0,1
16,2,9,5,9,1,1,0,0,0.6292534722222223,7.2,0.713232802439851,247,50,2760,2274,24.7,1846.1,0,1,0
12,3,7,9,12,1,1,0,0,0.4808159722222223,6.8,0.5742968485259236,230,36,-805,-1723,23.0,1675.1,0,1,1
13,4,8,1,6,0,0,0,0,0.5323784722222222,7.2,0.6938325991189428,256,56,3754,2371,25.6,1734.5,0,1,1
15,1,4,10,2,1,0,1,0,0.36536458333333344,6.8,0.5989495086411386,236,39,-2216,-949,23.6,1542.1,1,0,0
15,4,2,7,1,1,1,0,0,0.234375,6.8,0.6116570654015588,201,50,-3135,-1888,20.1,1391.2,1,0,0
16,0,5,9,4,0,0,0,0,0.4126736111111111,6.6,0.5690443917316165,233,57,-1855,-1520,23.3,1596.6,0,1,1
24,4,4,5,5,1,1,0,0,0.4282118055555555,7.0,0.5949678075228736,241,63,451,-591,24.1,1614.5,1,0,1
14,1,9,8,15,2,1,1,0,0.6394965277777778,7.4,0.7770247373771603,233,56,1939,2911,23.3,1857.9,1,0,1
16,2,3,4,7,0,0,0,0,0.3853298611111111,7.0,0.6621484242629617,221,68,-584,-370,22.1,1565.1,0,1,0
12,1,9,3,12,0,0,0,0,0.531423611111111,6.8,0.6217383937648254,201,38,2911,286,20.1,1733.4,0,1,1
17,4,6,6,7,0,0,0,0,0.4247395833333334,7.2,0.6646899356150459,193,48,194,1106,19.3,1610.5,0,1,1
15,3,9,3,14,1,1,0,0,0.5296875000000001,6.8,0.6115723483564893,208,48,3082,646,20.8,1731.4,0,1,1
53,1,8,5,10,0,0,0,0,0.4945312500000001,6.8,0.6545238902067095,218,42,1480,1366,21.8,1690.9,1,0,1
20,1,5,2,4,1,1,0,0,0.47100694444444446,7.2,0.6502880379532362,246,57,2289,277,24.6,1663.8,0,1,1
19,3,12,10,9,1,0,1,0,0.6584201388888888,7.2,0.7115384615384616,231,40,920,1562,23.1,1879.7,0,1,0
15,3,10,8,13,1,1,0,0,0.5788194444444446,6.6,0.4593358183666555,191,33,1912,19,19.1,1788.0,0,1,0
12,4,8,7,13,0,0,0,0,0.6306423611111112,7.0,0.6813791934937309,217,50,546,104,21.7,1847.7,1,0,0
15,1,7,9,11,1,1,0,0,0.4932291666666666,7.0,0.6890884445950526,215,72,-188,498,21.5,1689.4,0,1,1
15,5,8,7,2,1,0,1,0,0.527517361111111,7.4,0.7838868180277873,242,59,142,1193,24.2,1728.9,0,1,1
18,0,4,12,2,1,1,0,0,0.3534722222222222,6.6,0.46535072856658755,190,61,-3054,-2510,19.0,1528.4,1,0,0
